treshold,I,II
0.6,0.204466154919749,0.161898115840893
0.6,0.198185624563852,0.165387299371947
0.6,0.19609211444522,0.165387299371947
0.6,0.195394277739009,0.163991625959525
0.6,0.194696441032798,0.165387299371947
0.6,0.210746685275646,0.166782972784368
0.6,0.197487787857641,0.170969993021633
0.6,0.208653175157013,0.166085136078158
0.6,0.202372644801116,0.16817864619679
0.6,0.201674808094906,0.162595952547104
0.6,0.180041870202373,0.161200279134682
0.6,0.199581297976274,0.169574319609211
0.6,0.191905094207955,0.173761339846476
0.6,0.206559665038381,0.173761339846476
0.6,0.203768318213538,0.179344033496162
0.6,0.203768318213538,0.17725052337753
0.6,0.196789951151431,0.162595952547104
0.6,0.202372644801116,0.166085136078158
0.6,0.210746685275646,0.168876482903001
0.6,0.20586182833217,0.172365666434054
0.6,0.203070481507327,0.168876482903001
0.6,0.184926727145848,0.161200279134682
0.6,0.220516399162596,0.165387299371947
0.6,0.201674808094906,0.173761339846476
0.6,0.190509420795534,0.170272156315422
0.6,0.200279134682484,0.171667829727844
0.6,0.19609211444522,0.173063503140265
0.6,0.212840195394278,0.163293789253315
0.6,0.198883461270063,0.168876482903001
0.6,0.231681786461968,0.17794836008374
0.6,0.200279134682484,0.165387299371947
0.6,0.198883461270063,0.171667829727844
0.6,0.195394277739009,0.166782972784368
0.6,0.20516399162596,0.174459176552687
0.6,0.22470341939986,0.16817864619679
0.6,0.200279134682484,0.157711095603629
0.6,0.207955338450802,0.169574319609211
0.6,0.207257501744592,0.169574319609211
0.6,0.196789951151431,0.175854849965108
0.6,0.217027215631542,0.170969993021633
0.6,0.200279134682484,0.173063503140265
0.6,0.202372644801116,0.172365666434054
0.6,0.207955338450802,0.173063503140265
0.6,0.191905094207955,0.166085136078158
0.6,0.198185624563852,0.169574319609211
0.6,0.210048848569435,0.175157013258897
0.6,0.193998604326588,0.162595952547104
0.6,0.202372644801116,0.165387299371947
0.6,0.195394277739009,0.157013258897418
0.6,0.184926727145848,0.161898115840893
0.6,0.193300767620377,0.16817864619679
0.6,0.213538032100488,0.163293789253315
0.6,0.207955338450802,0.175854849965108
0.6,0.201674808094906,0.159804605722261
0.6,0.202372644801116,0.16817864619679
0.6,0.197487787857641,0.166782972784368
0.6,0.200976971388695,0.15840893230984
0.6,0.209351011863224,0.178646196789951
0.6,0.211444521981856,0.164689462665736
0.6,0.210048848569435,0.163991625959525
0.6,0.199581297976274,0.160502442428472
0.6,0.200279134682484,0.172365666434054
0.6,0.210048848569435,0.170969993021633
0.6,0.207955338450802,0.179344033496162
0.6,0.200976971388695,0.155617585484996
0.6,0.191905094207955,0.168876482903001
0.6,0.198185624563852,0.166085136078158
0.6,0.200279134682484,0.161898115840893
0.6,0.195394277739009,0.166782972784368
0.6,0.19609211444522,0.166085136078158
0.6,0.204466154919749,0.169574319609211
0.6,0.207257501744592,0.175157013258897
0.6,0.198185624563852,0.161898115840893
0.6,0.206559665038381,0.157013258897418
0.6,0.200279134682484,0.16817864619679
0.6,0.200976971388695,0.170969993021633
0.6,0.212840195394278,0.169574319609211
0.6,0.209351011863224,0.168876482903001
0.6,0.19609211444522,0.166085136078158
0.6,0.193300767620377,0.170969993021633
0.6,0.203768318213538,0.16817864619679
0.6,0.210048848569435,0.169574319609211
0.6,0.187718073970691,0.171667829727844
0.6,0.192602930914166,0.164689462665736
0.6,0.203768318213538,0.173063503140265
0.6,0.201674808094906,0.163991625959525
0.6,0.202372644801116,0.163991625959525
0.6,0.20586182833217,0.166085136078158
0.6,0.19609211444522,0.154919748778786
0.6,0.204466154919749,0.161898115840893
0.6,0.204466154919749,0.17725052337753
0.6,0.204466154919749,0.163991625959525
0.6,0.204466154919749,0.16817864619679
0.6,0.198883461270063,0.166085136078158
0.6,0.210746685275646,0.171667829727844
0.6,0.207257501744592,0.170272156315422
0.65,0.236842105263158,0.181114551083591
0.65,0.224458204334365,0.174148606811146
0.65,0.212074303405573,0.181888544891641
0.65,0.214396284829721,0.177244582043344
0.65,0.203560371517028,0.168730650154799
0.65,0.21594427244582,0.181114551083591
0.65,0.212074303405573,0.174148606811146
0.65,0.212074303405573,0.165634674922601
0.65,0.220588235294118,0.169504643962848
0.65,0.208978328173375,0.178792569659443
0.65,0.221362229102167,0.171826625386997
0.65,0.219040247678019,0.179566563467492
0.65,0.212848297213622,0.173374613003096
0.65,0.213622291021672,0.174922600619195
0.65,0.212074303405573,0.16640866873065
0.65,0.244582043343653,0.188854489164087
0.65,0.207430340557275,0.174922600619195
0.65,0.20046439628483,0.171826625386997
0.65,0.21671826625387,0.18343653250774
0.65,0.212074303405573,0.191176470588235
0.65,0.224458204334365,0.173374613003096
0.65,0.232198142414861,0.171052631578947
0.65,0.21594427244582,0.191176470588235
0.65,0.21594427244582,0.181114551083591
0.65,0.218266253869969,0.177244582043344
0.65,0.219814241486068,0.191176470588235
0.65,0.229102167182663,0.187306501547988
0.65,0.223684210526316,0.189628482972136
0.65,0.226006191950464,0.171826625386997
0.65,0.227554179566563,0.173374613003096
0.65,0.215170278637771,0.179566563467492
0.65,0.215170278637771,0.170278637770898
0.65,0.196594427244582,0.174148606811146
0.65,0.206656346749226,0.181114551083591
0.65,0.215170278637771,0.170278637770898
0.65,0.217492260061919,0.165634674922601
0.65,0.219814241486068,0.167956656346749
0.65,0.211300309597523,0.178792569659443
0.65,0.229876160990712,0.178792569659443
0.65,0.207430340557275,0.176470588235294
0.65,0.21594427244582,0.168730650154799
0.65,0.213622291021672,0.172600619195046
0.65,0.21671826625387,0.179566563467492
0.65,0.221362229102167,0.171052631578947
0.65,0.197368421052632,0.170278637770898
0.65,0.208204334365325,0.172600619195046
0.65,0.210526315789474,0.181888544891641
0.65,0.212074303405573,0.176470588235294
0.65,0.214396284829721,0.184984520123839
0.65,0.222910216718266,0.179566563467492
0.65,0.226006191950464,0.184984520123839
0.65,0.220588235294118,0.18343653250774
0.65,0.219040247678019,0.18343653250774
0.65,0.219040247678019,0.181114551083591
0.65,0.213622291021672,0.175696594427245
0.65,0.210526315789474,0.179566563467492
0.65,0.215170278637771,0.173374613003096
0.65,0.217492260061919,0.173374613003096
0.65,0.235294117647059,0.180340557275542
0.65,0.218266253869969,0.179566563467492
0.65,0.226780185758514,0.171052631578947
0.65,0.212074303405573,0.18343653250774
0.65,0.210526315789474,0.177244582043344
0.65,0.206656346749226,0.178018575851393
0.65,0.206656346749226,0.180340557275542
0.65,0.219814241486068,0.170278637770898
0.65,0.209752321981424,0.16640866873065
0.65,0.219040247678019,0.167956656346749
0.65,0.212074303405573,0.162538699690402
0.65,0.212074303405573,0.168730650154799
0.65,0.23374613003096,0.172600619195046
0.65,0.210526315789474,0.173374613003096
0.65,0.220588235294118,0.167956656346749
0.65,0.219814241486068,0.172600619195046
0.65,0.227554179566563,0.181114551083591
0.65,0.213622291021672,0.171826625386997
0.65,0.21671826625387,0.181888544891641
0.65,0.202012383900929,0.172600619195046
0.65,0.219040247678019,0.184210526315789
0.65,0.219040247678019,0.175696594427245
0.65,0.215170278637771,0.164086687306502
0.65,0.201238390092879,0.165634674922601
0.65,0.21594427244582,0.191950464396285
0.65,0.21594427244582,0.1671826625387
0.65,0.213622291021672,0.177244582043344
0.65,0.21671826625387,0.174148606811146
0.65,0.219040247678019,0.181114551083591
0.65,0.222136222910217,0.181888544891641
0.65,0.207430340557275,0.1671826625387
0.65,0.213622291021672,0.186532507739938
0.65,0.20046439628483,0.168730650154799
0.65,0.227554179566563,0.170278637770898
0.65,0.219814241486068,0.171826625386997
0.65,0.225232198142415,0.187306501547988
0.65,0.215170278637771,0.172600619195046
0.65,0.224458204334365,0.181114551083591
0.65,0.219040247678019,0.167956656346749
0.65,0.21671826625387,0.181888544891641
0.65,0.210526315789474,0.170278637770898
0.65,0.232198142414861,0.187306501547988
0.7,0.223002633889377,0.180860403863038
0.7,0.229148375768218,0.182616330114135
0.7,0.211589113257243,0.180860403863038
0.7,0.221246707638279,0.172080772607551
0.7,0.240561896400351,0.177348551360843
0.7,0.22739244951712,0.192273924495171
0.7,0.250219490781387,0.176470588235294
0.7,0.221246707638279,0.170324846356453
0.7,0.230026338893766,0.183494293239684
0.7,0.2414398595259,0.174714661984197
0.7,0.23441615452151,0.181738366988586
0.7,0.232660228270413,0.172958735733099
0.7,0.212467076382792,0.188762071992976
0.7,0.240561896400351,0.172958735733099
0.7,0.221246707638279,0.184372256365233
0.7,0.239683933274802,0.182616330114135
0.7,0.228270412642669,0.175592625109745
0.7,0.219490781387182,0.179982440737489
0.7,0.230904302019315,0.190517998244074
0.7,0.231782265144864,0.175592625109745
0.7,0.208955223880597,0.179982440737489
0.7,0.225636523266023,0.192273924495171
0.7,0.210711150131695,0.159789288849868
0.7,0.222124670763828,0.168568920105356
0.7,0.233538191395961,0.189640035118525
0.7,0.213345039508341,0.171202809482002
0.7,0.216856892010536,0.183494293239684
0.7,0.243195785776997,0.189640035118525
0.7,0.221246707638279,0.187006145741879
0.7,0.216856892010536,0.174714661984197
0.7,0.237928007023705,0.189640035118525
0.7,0.201931518876207,0.179982440737489
0.7,0.23441615452151,0.17910447761194
0.7,0.232660228270413,0.183494293239684
0.7,0.218612818261633,0.171202809482002
0.7,0.22036874451273,0.168568920105356
0.7,0.230026338893766,0.172080772607551
0.7,0.230026338893766,0.189640035118525
0.7,0.215978928884987,0.175592625109745
0.7,0.223002633889377,0.165935030728709
0.7,0.215100965759438,0.168568920105356
0.7,0.230026338893766,0.172958735733099
0.7,0.209833187006146,0.185250219490781
0.7,0.231782265144864,0.187006145741879
0.7,0.209833187006146,0.175592625109745
0.7,0.238805970149254,0.185250219490781
0.7,0.230026338893766,0.181738366988586
0.7,0.223002633889377,0.188762071992976
0.7,0.223002633889377,0.169446883230904
0.7,0.215100965759438,0.165057067603161
0.7,0.24846356453029,0.178226514486392
0.7,0.232660228270413,0.169446883230904
0.7,0.223880597014925,0.181738366988586
0.7,0.230904302019315,0.161545215100966
0.7,0.249341527655839,0.177348551360843
0.7,0.209833187006146,0.168568920105356
0.7,0.250219490781387,0.185250219490781
0.7,0.228270412642669,0.175592625109745
0.7,0.214223002633889,0.184372256365233
0.7,0.236172080772608,0.196663740122915
0.7,0.251975417032485,0.173836698858648
0.7,0.231782265144864,0.177348551360843
0.7,0.208077260755048,0.168568920105356
0.7,0.22036874451273,0.190517998244074
0.7,0.216856892010536,0.172080772607551
0.7,0.226514486391572,0.160667251975417
0.7,0.22739244951712,0.171202809482002
0.7,0.221246707638279,0.185250219490781
0.7,0.228270412642669,0.187884108867428
0.7,0.214223002633889,0.160667251975417
0.7,0.243195785776997,0.17910447761194
0.7,0.22036874451273,0.174714661984197
0.7,0.228270412642669,0.181738366988586
0.7,0.232660228270413,0.190517998244074
0.7,0.244951712028095,0.181738366988586
0.7,0.233538191395961,0.194907813871817
0.7,0.230904302019315,0.177348551360843
0.7,0.222124670763828,0.180860403863038
0.7,0.238805970149254,0.178226514486392
0.7,0.211589113257243,0.173836698858648
0.7,0.211589113257243,0.182616330114135
0.7,0.225636523266023,0.179982440737489
0.7,0.214223002633889,0.170324846356453
0.7,0.229148375768218,0.182616330114135
0.7,0.218612818261633,0.169446883230904
0.7,0.229148375768218,0.183494293239684
0.7,0.214223002633889,0.169446883230904
0.7,0.230026338893766,0.177348551360843
0.7,0.254609306409131,0.177348551360843
0.7,0.239683933274802,0.184372256365233
0.7,0.224758560140474,0.192273924495171
0.7,0.223880597014925,0.168568920105356
0.7,0.230904302019315,0.19315188762072
0.7,0.212467076382792,0.165935030728709
0.7,0.203687445127305,0.154521510096576
0.7,0.232660228270413,0.179982440737489
0.7,0.236172080772608,0.179982440737489
0.7,0.215978928884987,0.187884108867428
